"unit_id","doc_id","unit_seq","country_iso3","jurisdiction","year","document_class","section_path","page_start","page_end","word_count","is_exec_summary","T1_surveillance","T2_executive","T3_infocontrol","T4_civilrights","T5_economic","T6_geopolitical","primary_theme","primary_score","secondary_theme","secondary_score","n_themes_nonzero","max_score","binding_status","confidence_level","flag_human_review","flag_reason","justification","codebook_version","codebook_sha256","prompt_version","prompt_sha256","model_id","effort","scoring_route","scored_at","run_id","input_tokens","output_tokens","cache_read_input_tokens","evidence_instrument","evidence_addressee","evidence_consequence","source_language","is_translation","regime_type","regime_source","regime_year"
"IND_NAIS_2018_INTELLIG_GDPRON_P88_88","IND_NAIS_2018",119,"IND","India",2018,"C","Intelligence > Towards a “Responsible AI” > GDPR on administrative decisions. India’s privacy protection regime will have to be continually",88,88,345,FALSE,0,0,0,2,1,1,"T4_civilrights",2,"T5_economic",1,3,2,"proposed","High","YES","Missing Operational Context","""India should collaborate on areas of research like Differential Privacy, Privacy by Design, Safety-Critical AI and Multi-Party Computations which enable protection of privacy despite data sharing at a wide scale"" is a funded-research direction for privacy technology (T4=2, alongside the awareness commitment). ""Privacy has been termed as a fundamental right by the Supreme Court of India"" cites a binding constitutional holding but describes none of its content or consequences, so under codebook 8.2 the unit is flagged for missing operational context and Theme 4 is not lifted by an instrument the text does not describe. The research collaboration is both economic capacity (T5=1) and international engagement (T6=1). At 345 words the unit sits inside the ceiling.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_INTELLIG_GDPRON_P88_88_2","IND_NAIS_2018",120,"IND","India",2018,"C","Intelligence > Towards a “Responsible AI” > GDPR on administrative decisions. India’s privacy protection regime will have to be continually",88,89,341,FALSE,0,0,0,2,1,0,"T4_civilrights",2,"T5_economic",1,2,2,"proposed","High","YES","Conflicting Statutory Mandates","""One possible framework that can be mooted involves the following components: a. Negligence test for damages caused by AI software, as opposed to strict liability. This involves self-regulation by the stakeholders by conducting damage impact assessment at every stage of development of an AI model. b. As an extension of the negligence test, safe harbours need to be formulated to insulate or limit liability"". An addressee (AI developers) and a consequence (civil liability under a negligence standard, with impact assessment at every development stage) are both present, but the instrument is explicitly ""mooted"" with no legislative vehicle, so two of the three Score-3 conditions are met, Theme 4 is capped at 2, and the unit is flagged. Note that the proposed direction limits rather than expands liability. At 341 words the unit sits inside the ceiling.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_ACTIONSF_P91_91","IND_NAIS_2018",121,"IND","India",2018,"C","Actions for the Government",91,92,424,FALSE,0,0,0,0,2,0,"T5_economic",2,"None",0,1,2,"proposed","High","YES","Missing Operational Context","The summary table of government actions opens with research: ""identify academic institutions, provide fiscal support to establish COREs focusing on core technology research in AI"" and ""institute National AI Fellowships to retain outgoing PhD students and attract researchers"", with the role of government defined as ""a facilitator, an active promoter and wherever required, of an owner"" (T5=2: named instruments with a defined state role). At 424 words the unit exceeds the ceiling and is flagged; it is a table rendered as prose, which is why it runs long.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_ACTIONSF_P91_91_2","IND_NAIS_2018",122,"IND","India",2018,"C","Actions for the Government",91,92,204,FALSE,0,0,0,1,2,0,"T5_economic",2,"T4_civilrights",1,2,2,"proposed","High","NO","None","Table rows covering skills: ""set up AI / Data Science training standards, as per National Skills Qualification Framework, and provide certifications to training institutes"", ""incentivise investment in training of employees through tax breaks and grants for employers"", credit-bearing MOOCs, bridge courses, and ""introduce AI modules in Atal Tinkering Labs"" (T5=2: named instruments mapped to an existing national qualification framework). ""Constitute a standing committee or taskforce to examine and report on changes in employment induced by adoption AI"" is a monitoring body with a reporting mandate (T4=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_1DATAMAR_P92_93","IND_NAIS_2018",123,"IND","India",2018,"C","1. Data marketplace",92,93,300,FALSE,0,0,0,1,2,0,"T5_economic",2,"T4_civilrights",1,2,2,"proposed","High","NO","None","Table rows covering data: ""explore partnerships and co-fund building of large corpora of data across domains"", ""announce grand challenge tasks for tagging of images, text or videos, and devising reward based mechanisms"", and co-funding ""the establishment of: 1. Data marketplace 2. Data annotation marketplace 3. Deployable model marketplace"" (T5=2: named instruments with a defined state financing role). ""Create governance guidelines"" for the National AI Marketplace names a governance instrument without specifying its obligations (T4=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_1DATAMAR_CAPITA_P93_94","IND_NAIS_2018",124,"IND","India",2018,"C","1. Data marketplace > Capital Collaboration capital to implement “AI+X” paradigm.",93,94,246,FALSE,0,0,0,2,2,0,"T5_economic",2,"T4_civilrights",2,2,2,"proposed","High","YES","Polysemic Uncertainty","""Set up a consortium of Ethics Councils at each CORE and ICTAI to define the standard practices and monitor their adoption"", ""address and implement data protection legal framework, which protects human rights and privacy without stifling innovation in India"", and ""collaborate with industry to come out with sector specific guidelines on privacy, security and ethics - on manufacturing, financial services, identity, telecommunication, robotics"" -- named governance bodies with a monitoring function plus a proposed statutory framework and sectoral guidelines, which is the T4=2 anchor. ""Establish incubation hubs and venture funds specifically for AI startups in collaboration with State Governments"" is the economic instrument (T5=2).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_ANEXEC_P96_97","IND_NAIS_2018",125,"IND","India",2018,"C","Appendix I: Artificial Intelligence Explained > An Executive Guide to Artificial Intelligence 39",96,97,150,FALSE,0,0,0,0,0,0,"T3_infocontrol",0,"None",0,0,0,"n/a","High","NO","None","Appendix material explaining machine learning: ""machine learning algorithms detect patterns and learn how to make predictions and recommendations by processing data and experiences, rather than by receiving explicit programming instruction"", followed by a comparison table of supervised, unsupervised and reinforcement learning. The unit is a technical definition with no policy content, no actor under obligation, no programme and no normative claim, so all six themes are 0 and binding_status is n/a.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_EGHOWT_P97_97","IND_NAIS_2018",126,"IND","India",2018,"C","Appendix I: Artificial Intelligence Explained > An Executive Guide to Artificial Intelligence 39 > (e.g., how the inputs “time identify patterns) receives for increasing",97,97,275,FALSE,0,0,0,0,0,0,"T3_infocontrol",0,"None",0,0,0,"n/a","High","NO","None","A continuation of the appendix comparison table, setting out when to use each type of machine learning and how each works, using housing prices, customer journeys and portfolio trading as illustrations. It is instructional material about algorithm classes with no policy content of any kind, so all six themes are 0 and binding_status is n/a.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_3ONCETRA_P97_99","IND_NAIS_2018",127,"IND","India",2018,"C","3. Once training is",97,99,264,FALSE,0,0,0,0,0,0,"T3_infocontrol",0,"None",0,0,0,"n/a","High","NO","None","Appendix material defining deep learning: ""interconnected layers of software-based calculators known as 'neurons' form a neural network. The network can ingest vast amounts of input data and process them through multiple layers that learn increasingly complex featu[res]"". The unit is a technical definition with no policy content, no actor under obligation and no normative claim, so all six themes are 0 and binding_status is n/a.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_1THECONV_P99_99","IND_NAIS_2018",128,"IND","India",2018,"C","1. The convolutional neural network",99,99,147,FALSE,0,0,0,0,0,0,"T3_infocontrol",0,"None",0,0,0,"n/a","High","NO","None","A worked mechanical illustration of convolutional and recurrent neural networks -- how a CNN classifies the letter ""A"" from pixels and how an RNN carries state across a sentence. It is instructional appendix material with no policy content of any kind, so all six themes are 0 and binding_status is n/a.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_WHATIS_P99_100","IND_NAIS_2018",129,"IND","India",2018,"C","Appendix II: Global Country Strategy Review > What is happening around the world in AI?",99,100,306,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"proposed","High","NO","None","The unit closes the RNN illustration and opens Appendix II's global review with the observation that ""countries around the world are becoming increasingly aware of the potential economic and social benefits of developing and applying AI"", citing that ""China and U.K. estimate that 26% and 10% of their GDPs respectively in 2030 will be sourced from AI-related activi[ties]"" (T5=1: economic projections attributed to other states). The comparative GDP framing is competitiveness context (T6=1); no Indian instrument is proposed.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_WHATIS_P100_101","IND_NAIS_2018",130,"IND","India",2018,"C","Appendix II: Global Country Strategy Review > What is happening around the world in AI?",100,101,327,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"proposed","High","NO","None","A country-by-country summary of thematic priorities: China on public service delivery ""through financial support, developing talent pipeline, and leveraging international cooperation"", Japan ""moving from the 'Industry 4.0' paradigm to 'Society 5.0'"", and France's areas of interest (T5=1: foreign programmes described, none adopted here). The survey format is comparative benchmarking (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_WHATIS_P101_102","IND_NAIS_2018",131,"IND","India",2018,"C","Appendix II: Global Country Strategy Review > What is happening around the world in AI?",101,102,319,FALSE,0,1,0,0,1,1,"T2_executive",1,"T5_economic",1,3,1,"proposed","High","NO","None","""France is trying to streamline its innovation track with 'innovation sandboxes' which would provide an open platform for innovation and offer resources for use in field-testing"" -- a foreign regulatory sandbox described but not adopted by India, so Theme 2 registers only at the level of a mechanism referenced without commitment (T2=1). ""China is focused on developing open source innovation platforms in partnership with private players like Baidu, Alibaba, and Tencent"", with funding ""for 5G networks... and deployment of supercomputers"" (T5=1). The comparative survey is competitiveness framing (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_WHATIS_P102_102","IND_NAIS_2018",132,"IND","India",2018,"C","Appendix II: Global Country Strategy Review > What is happening around the world in AI?",102,102,276,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"proposed","High","NO","None","""Japan has convened a 'national consultative body' with 3 universities and the Japan business foundation to develop education programs for reskilling"", and ""China has launched a five-year university program to train at least 500 teachers and 5,000 students"", with a plan for ""50 world-class teaching institutes... 50 national level high quality online open courses and 50 AI faculties by 2020 as part of the 'AI+X' program"" (T5=1: foreign skills programmes described, none adopted). The benchmarking purpose is competitiveness framing (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_IBMSWA_P102_103","IND_NAIS_2018",133,"IND","India",2018,"C","Appendix II: Global Country Strategy Review > What is happening around the world in AI? > IBM’s Watson was developed in research collaboration with CMU:",102,103,266,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"proposed","High","NO","None","A comparison of research capacity at leading foreign universities: faculty and student counts, an undergraduate AI degree, IBM's Watson developed ""in research collaboration with CMU"", the MIT Intelligence initiative, and the AI4ALL programme ""to increase diversity in the field of AI research"" (T5=1: foreign institutional capacity described). The unit is a benchmarking table rendered as prose (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_IBMSWA_P103_104","IND_NAIS_2018",134,"IND","India",2018,"C","Appendix II: Global Country Strategy Review > What is happening around the world in AI? > IBM’s Watson was developed in research collaboration with CMU:",103,104,299,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"proposed","High","NO","None","""Alibaba's Aliyun is working with the National Engineering laboratory on big data systems and software at the Tsinghua University"", while in Japan ""Riken Centre for Advanced Intelligence Project and Advanced Industrial Science and Technology are the nodal research institutes for industry collaboration"" (T5=1: foreign research-industry arrangements described, none adopted here). The account of how other countries organise industry-academia collaboration is comparative framing (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_IBMSWA_P104_105","IND_NAIS_2018",135,"IND","India",2018,"C","Appendix II: Global Country Strategy Review > What is happening around the world in AI? > IBM’s Watson was developed in research collaboration with CMU:",104,105,325,FALSE,0,1,0,0,1,1,"T2_executive",1,"T5_economic",1,3,1,"proposed","High","NO","None","""Most of the governments have established / utilised existing centralised umbrella body for budgetary planning of AI interventions and for formulating strategy and drafting policies"", naming ""the National Science and Technology Council in the USA, Strategic Council for AI technologies in Japan, AI council in the U.K."" and noting that ""the UAE has a Minister of State for AI"" (T5=1). The pattern described is centralisation of AI policy authority in a single executive body -- a Theme 2 mechanism, but observed in other countries and not adopted here (T2=1). Comparative governance benchmarking (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_IBMSWA_P105_105","IND_NAIS_2018",136,"IND","India",2018,"C","Appendix II: Global Country Strategy Review > What is happening around the world in AI? > IBM’s Watson was developed in research collaboration with CMU:",105,105,239,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"proposed","High","NO","None","Foreign funding commitments catalogued: the UK's ""GBP725 million industrial strategy challenge fund"", ""GBP1.7 billion for transforming cities fund"", a ""GBP2.5 billion investment fund at the British Business Bank"" and ""reforming rules for pension funds to mandate inclusion of AI in their investment portfolio"", plus Japan's plan ""to increase its science and innovation budget by JPY900 billion by 2020"" (T5=1: other states' instruments described, including a mandatory portfolio rule that India does not adopt). Comparative benchmarking (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_MA5585_P106_107","IND_NAIS_2018",137,"IND","India",2018,"C","Appendix II: Global Country Strategy Review > Technology giants dominate investment in AI > M&A 55 85 <1",106,107,350,FALSE,0,0,0,0,1,0,"T5_economic",1,"None",0,1,1,"proposed","Moderate","NO","None","An investment table rendered as prose: AI investment by tech giants and other corporations in 2016 split across M&A, internal corporate investment, private equity and venture capital, with compound annual growth rates (T5=1: market data with no policy content). Confidence is Moderate because the unit is a table whose column structure does not survive extraction cleanly, which limits how much can be read from it.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_MA5585_P107_107","IND_NAIS_2018",138,"IND","India",2018,"C","Appendix II: Global Country Strategy Review > Technology giants dominate investment in AI > M&A 55 85 <1",107,107,278,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"proposed","Moderate","NO","None","A product inventory of the technology giants: virtual assistants (Google Now, Alexa, DuerOS), AlphaGo, self-driving cars, Rekognition image analysis, Tmall Genie, and a ""smart city AI platform developed for Kuala Lumpur"" (T5=1: market description). The Kuala Lumpur deployment records a Chinese smart-city platform exported to another jurisdiction, which is cross-border technology diffusion described rather than any Indian mechanism (T6=1). Confidence is Moderate because the unit is a badly-extracted comparison table.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_MA5585_P107_108","IND_NAIS_2018",139,"IND","India",2018,"C","Appendix II: Global Country Strategy Review > Technology giants dominate investment in AI > M&A 55 85 <1",107,108,251,FALSE,0,0,0,1,1,1,"T5_economic",1,"T4_civilrights",1,3,1,"proposed","High","NO","None","""China has formed a 'national team' with large private players including Baidu and Tencent to undertake fundamental and applied research"", with ""Baidu... working with the Chinese government to develop brain-inspired intelligent technology"" (T5=1, T6=1: a foreign state-industry arrangement described). ""EU has released a comprehensive legal framework for data protection called General Data Protection Regulation (GDPR). This framework details the rights of individuals (consent, data portability, etc.), obl[igations]"" describes a foreign enacted instrument with some of its content, but India adopts nothing here, so Theme 4 registers only as a reference (T4=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_MA5585_P108_108","IND_NAIS_2018",140,"IND","India",2018,"C","Appendix II: Global Country Strategy Review > Technology giants dominate investment in AI > M&A 55 85 <1",108,108,137,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"proposed","High","NO","None","""Governments are setting themselves up for success with support from the private sector and academia. However, the models of engagement vary depending on starting points, challenges and appetite for public funding and regulation"", closing with the warning that countries that ""decide to wait for a few years"" will not ""match up to the current momentum"" (T5=1: a comparative conclusion with no instrument). The urgency argument is competitiveness framing (T6=1); this text repeats material from the main body.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_MA5585_P108_109","IND_NAIS_2018",141,"IND","India",2018,"C","Appendix II: Global Country Strategy Review > Technology giants dominate investment in AI > M&A 55 85 <1",108,109,295,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"proposed","Moderate","NO","None","A country funding table: Belgium's FWO and FNRS agencies with ""approximately EUR1.8 million per year"" and ""approximately EUR6.7 million per year"" respectively and their AI application success rates, and China's governments ""giving USD800,000 to USD1 million in subsidies to A[I startups]"" (T5=1: foreign funding instruments catalogued, none adopted). Comparative benchmarking (T6=1). Confidence is Moderate because the unit is a table rendered as prose.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_201720_P109_109","IND_NAIS_2018",142,"IND","India",2018,"C","Appendix II: Global Country Strategy Review > Technology giants dominate investment in AI > (2017-2021).",109,109,141,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"proposed","Moderate","NO","None","Continued funding table: ""the Irish government spends, through the Irish Economic Development Agency (IDA), Enterprise Ireland, and Science Foundation Ireland, over EUR700 million on R&D annually"", and ""the Israeli government has several grant funding schemes for promoting collaboration and knowledge transfer between academia and industry, such as Magnet and Magneton"" (T5=1: foreign instruments catalogued). Comparative benchmarking (T6=1). Confidence is Moderate for the same table-extraction reason.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_INTELL_P109_109","IND_NAIS_2018",143,"IND","India",2018,"C","Appendix II: Global Country Strategy Review > Technology giants dominate investment in AI > Intelligence’ was launched, which has funded five",109,109,147,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"proposed","Moderate","NO","None","Further funding entries: UK research programmes on machine learning and ""Natural Artificial Intelligence"", Spain's ""EUR170 million... invested in the Industry 4.0 project Industria Conectada 4.0 under the National R&D and Innovation Plan"", and Sweden's ""Research Institutes of Sweden... setting up an AI centre (RISE AI)"" (T5=1: foreign instruments catalogued, none adopted). Comparative benchmarking (T6=1). Confidence is Moderate because the unit is table content.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"IND_NAIS_2018_APPENDIX_AKEYEN_P110_110","IND_NAIS_2018",144,"IND","India",2018,"C","Appendix III: Data Ecosystem > A key enabler",110,110,278,FALSE,0,0,0,0,1,0,"T5_economic",1,"None",0,1,1,"proposed","High","NO","None","Appendix III opens by locating the binding constraint: ""the leading algorithms are available as software packages either commercially or open source"", storage and compute ""has become commoditised"", and ""the challenge still remains with data - access to high quality, reliable data along with appropriate mark-ups still remains a challenge"" (T5=1: a factor-of-production analysis with no instrument proposed in this unit). No other theme is engaged.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
